# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
seg,offset,name
1,0x69638,?CheckCombatCheatCode@@YAXAAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
3,0x11fa4,??_C@_0M@OEBD@aphlf4g?4def?$AA@
1,0x42f08,??0?$_Deque_base@W4SpellID@@V?$allocator@W4SpellID@@@std@@$0A@@std@@QAA@ABV?$allocator@W4SpellID@@@1@I@Z
3,0x5f34,??_C@_0M@EFAF@SgTwWa5?4pcx?$AA@
3,0x6284,??_C@_0M@FFAF@SgNcWa5?4pcx?$AA@
2,0x2914,??_7type_record_hide_boat@@6B@
3,0x33988,?gArmySizeNames@@3PAY02PBDA
1,0x2e10,?set_hotkey@button@@QAAXH@Z
1,0x28564,?deallocate@?$allocator@W4SpellID@@@std@@SAXPAW4SpellID@@I@Z
1,0x8f5d4,?begin@?$vector@Utype_shroud_change@type_record_shroud@@V?$allocator@Utype_shroud_change@type_record_shroud@@@std@@@std@@QAAPAUtype_shroud_change@type_record_shroud@@XZ
3,0xcc18,?gbBothMachinesWin95@@3HA
1,0xfd1b0,?__uninitialized_fill_n_aux@std@@YAPAUTownExtra@@PAU2@IABU2@U__false_type@@@Z
1,0x10ba3c,??0TPalette24@@QAA@ABV0@@Z
1,0x1021ac,?SetFocus@CMPEdit@@UAAX_N@Z
1,0xb5094,?SetRandomHeroArmies@game@@QAAXHH_N@Z
3,0x1b3fc,??_C@_0BF@IKJH@Adventure?5Map?5Window?$AA@
1,0x9caa0,??0CCombatInitMsg@@QAA@XZ
1,0xfce30,?__uninitialized_copy_aux@std@@YAPAVTreasureData@@PAV2@00U__false_type@@@Z
1,0x12d3fc,?DoProposalDialog@TSeerHut@@AAAXPAVhero@@_N@Z
3,0x1cd0c,??_C@_09NLAM@PRRed?4pcx?$AA@
3,0x1f284,?lpFrontBufferpPrim@@3PAUIDirectDrawSurface4@@A
1,0x40c0,?size@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBAIXZ
1,0xf560c,??0?$vector@VBlackBoxData@@V?$allocator@VBlackBoxData@@@std@@@std@@QAA@ABV?$allocator@VBlackBoxData@@@1@@Z
1,0x19c674,_memcmp
1,0x19c6e0,_memcpy
1,0x19c6f8,_memset
1,0x19c848,_fabs
1,0x203f0,??Breference@?$bitset@$0DA@K@std@@QBA_NXZ
1,0x9d560,?swap@std@@YAXAAPAVhero@@0@Z
1,0x168e2c,??Breference@?$bitset@$0EG@K@std@@QBA_NXZ
1,0x16c6a8,?SetArmyCommand@townManager@@QAAXH_N@Z
2,0x85c0,_GUID_DMUS_PROP_GM_Hardware
2,0x85d0,_GUID_DMUS_PROP_GS_Hardware
3,0x244,___xc_a
3,0xf14,___xc_z
1,0x19c6c8,_strcpy
1,0x19c704,_strcat
1,0x19c980,_strcmp
1,0x19c98c,_strstr
1,0x19cbe4,_strchr
2,0x25dc,_GUID_Heroes3
1,0x11c8d0,?UpdateWidgetText@CChatManager@@IAAXHPAVtextWidget@@@Z
1,0x164f7c,?zBufferDraw@textWidget@@UBAXPAGH@Z
2,0x8700,_CLSID_DirectMusicSegment
2,0x7b50,_IID_IDirect3DRGBDevice
1,0x128a38,??0?$vector@PAVsample@@V?$allocator@PAVsample@@@std@@@std@@QAA@ABV?$allocator@PAVsample@@@1@@Z
1,0x5eca8,?GenerateMap@combatManager@@QAAXXZ
1,0x89ad0,??_Gds_streamsample@@QAAPAXI@Z
1,0x9d190,??A?$vector@UTBlackMarket@@V?$allocator@UTBlackMarket@@@std@@@std@@QAAAAUTBlackMarket@@I@Z
1,0xc7a98,??4type_creature_bank@@QAAAAU0@ABU0@@Z
3,0x1b048,??_C@_0M@BHPH@c20spx1?4def?$AA@
3,0x3826c,___onexitbegin
2,0x8290,_GUID_SysMouse
3,0x3b30,??_C@_0M@BDFB@FMAT_co?4pcx?$AA@
3,0x3aa0,??_C@_0M@DDOL@FMAP_co?4pcx?$AA@
3,0x3b78,??_C@_0M@IDAM@FMAV_co?4pcx?$AA@
3,0x3ae8,??_C@_0M@KDLG@FMAR_co?4pcx?$AA@
1,0xf696c,?end@?$vector@VMonsterData@@V?$allocator@VMonsterData@@@std@@@std@@QAAPAVMonsterData@@XZ
2,0x48f4,??_7?$CAutoArray@VCDPlaySession@@@@6B@
1,0x1dde4,?ComputeAdvNetControl@@YAXXZ
1,0xbdacc,??A?$vector@VTTimedEvent@@V?$allocator@VTTimedEvent@@@std@@@std@@QAAAAVTTimedEvent@@I@Z
3,0x1d62c,??_C@_07HMBN@TODcas3?$AA@
2,0x2250,??_7TCombatCreatureSubWindow@@6B@
3,0xa764,??_C@_0L@OHPC@cminok?4def?$AA@
1,0xbdee4,??0?$vector@Vtown@@V?$allocator@Vtown@@@std@@@std@@QAA@ABV?$allocator@Vtown@@@1@@Z
2,0xd44,??_7coloredBorder@@6B@
1,0x29298,?__linear_insert@std@@YAXPAPAVarmy@@0PAV2@Vfunc_moves_before@@@Z
3,0xb160,?MousePos_X@@3HA
3,0xb164,?MousePos_Y@@3HA
1,0xddd08,?GetCurrQuals@inputManager@@QAAHXZ
1,0x13b9fc,?UpdateAllyEnemyFlags@TSingleSelectionWindow@@QAAX_N@Z
1,0x14b2c0,?StopSample@soundManager@@QAAXPAVds_memsample@@@Z
3,0x1d214,??_C@_07IFFD@TOTHal2?$AA@
3,0x13dd4,??_C@_0CC@JMGB@LOD?5File?3?5Not?5a?5valid?5error?5code@
2,0x49a0,??_7CHeroSessions@@6B@
1,0x10b904,??0TPalette24@@QAA@PBE@Z
1,0x3414,??_ECAdventurMapChatEdit@@UAAPAXI@Z
1,0x3414,??_GCAdventurMapChatEdit@@UAAPAXI@Z
1,0x800ec,?itoa@@YAPADHPADH@Z
1,0x15c320,??1TSwapWindow@@UAA@XZ
1,0xc0a24,?_M_fill_insert@?$vector@Vtown@@V?$allocator@Vtown@@@std@@@std@@QAAXPAVtown@@IABV3@@Z
3,0x13744,??_C@_01PAOO@B?$AA@
1,0x54c2c,?GetRealWidth@bitmapBorder16@@UBAHXZ
3,0x13e80,??_C@_01PLFL@5?$AA@
1,0x38000,?get_cell@game@@QAAPAVNewmapCell@@Utype_point@@@Z
1,0x53820,??_EBitmap8Bit@@UAAPAXI@Z
1,0x53820,??_GBitmap8Bit@@UAAPAXI@Z
2,0x775c,??_7TViewWorldWindow@@6B@
1,0xb635c,?ShowComputerScreen@game@@QAAXXZ
3,0x13714,??_C@_01PDAJ@S?$AA@
1,0x1ff98,?GetCurrTownId@game@@QAAHXZ
3,0x6a50,??_C@_0M@POCP@ObDtS04?4def?$AA@
1,0xbfb68,?insert@?$vector@Vmine@@V?$allocator@Vmine@@@std@@@std@@QAAXPAVmine@@IABV3@@Z
1,0xfa740,?uninitialized_fill_n@std@@YAPAUSecondarySkillData@@PAU2@IABU2@@Z
3,0x3118c,?giOverviewItems@@3PAHA
1,0x1204a8,?deallocate@?$_STL_alloc_proxy@PAPAPAVCNetMsg@@PAPAV1@V?$allocator@PAVCNetMsg@@@std@@@std@@QAAXPAPAPAVCNetMsg@@I@Z
1,0x1690b0,??0TTownGateWindow@@QAA@_N@Z
1,0x29380,?fill_n@std@@YAPAJPAJIABJ@Z
3,0x1e5c8,??_C@_08IFHC@TBDnext4?$AA@
1,0x35fc,?begin@?$vector@PAVwidget@@V?$allocator@PAVwidget@@@std@@@std@@QAAPAPAVwidget@@XZ
1,0x9dd44,?__partial_sort@std@@YAXPAW4SpellID@@000Vspell_level_order@@@Z
3,0x13724,??_C@_01PBHI@H?$AA@
1,0x11f7b4,??0CLogFile@@QAA@PAD@Z
1,0x125b3c,?update_slot@type_sacrifice_window@@AAAXW4TArtifactSlot@@@Z
3,0x3890,??_C@_0M@PMLK@FMAB_en?4pcx?$AA@
3,0x13720,??_C@_01PACF@G?$AA@
1,0x102fcc,??0CHeroSessions@@QAA@XZ
1,0x1745e8,??1TShipWindow@@UAA@XZ
3,0x1de0c,??_C@_08CDMA@TBRmup_2?$AA@
2,0x7d60,_CLSID_CDirect3DRMViewportInterpolator
1,0x4eab8,??0armyGroup@@QAA@XZ
3,0x38d8,??_C@_0M@EMFN@FMAD_en?4pcx?$AA@
3,0x3920,??_C@_0M@NMAA@FMAF_en?4pcx?$AA@
1,0x9cc78,??0CSetVisibilityMsg@@QAA@Utype_point@@HH@Z
1,0xeebdc,?saveBlackBox@NewfullMap@@QAAHPAXAAVBlackBoxData@@@Z
3,0x1ae54,??_C@_0M@PJPJ@C17spE2?4def?$AA@
2,0x5f48,??_7textWidget@@6B@
3,0xdd7c,??_C@_0N@MOEG@nwherolv?482m?$AA@
3,0x1374c,??_C@_01PBLD@M?$AA@
1,0x12368c,?destroy@std@@YAXPAU?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@1@@Z
1,0x14808c,??0CNewPlayerUpdateProc@@QAA@K@Z
3,0x318c,??_C@_0P@BMFP@CampainMusic06?$AA@
1,0x622bc,?CombatSystemOptions@combatManager@@QAAXXZ
3,0xab00,??_C@_08KKEI@creature?$AA@
1,0xfa0d4,?allocate@?$_STL_alloc_proxy@PAVTreasureData@@V1@V?$allocator@VTreasureData@@@std@@@std@@QAAPAVTreasureData@@I@Z
1,0x9c998,?empty_tomb@ExtraInfoUnion@@QAAXXZ
3,0x13740,??_C@_01PDMC@V?$AA@
3,0x1df98,??_C@_08HMCK@TBTwext4?$AA@
3,0x2b14,??_C@_0L@PEKH@pmagex?4def?$AA@
3,0x317c,??_C@_0P@BMJE@CampainMusic03?$AA@
1,0x6aaa8,?allocate@?$allocator@PAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@std@@QBAPAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@IPBX@Z
3,0x16720,??_C@_01PLJA@0?$AA@
1,0x21b84,?SummonBoat@advManager@@QAAXW4TSkillMastery@@@Z
1,0x27138,?DoCompAI@combatManager@@QAAXH@Z
3,0x29878,?CombatAreaLimits@combatManager@@2USLimitData@@B
1,0x68364,??0TCombatResultsWindow@@QAA@PBVhero@@0HH_NH@Z
3,0x6c78,??_C@_0N@GMKL@ObBhS11a?4def?$AA@
1,0x64f68,?DisableAllButtons@type_combat_sub_window@@UAAXXZ
1,0x726f4,?DrawCreature@CSprite@@QBAXHHHHHHPAGHHHHH_NG@Z
1,0xc235c,?destroy@std@@YAXPAUSign@@0@Z
1,0x188f00,?SetWidgetDisabled@TSellArtifactWindow@@AAAXF@Z
1,0x188f88,?SetWidgetDisabled@TSellCreatureWindow@@AAAXF@Z
3,0x6b70,??_C@_0M@ENCG@ObSwS04?4def?$AA@
1,0x102c28,??1CHotSeatDlg@@UAA@XZ
2,0x48ac,??_7mouseManager@@6B@
1,0x21148,?_M_assign_dispatch@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAAAAV12@PAD0U__false_type@@@Z
1,0x31924,?dump_extra_creature@type_AI_creature_swapper@@IAAXXZ
1,0xc3d44,?uninitialized_fill_n@std@@YAPAUtype_point@@PAU2@IABU2@@Z
1,0x16429c,?allocate@?$_STL_alloc_proxy@PAPAV?$vector@PADV?$allocator@PAD@std@@@std@@PAV12@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAAPAPAV?$vector@PADV?$allocator@PAD@std@@@2@I@Z
3,0x1e79c,??_C@_08ILFH@TBStext2?$AA@
1,0x2429c,?choose_cyclops_action@combatManager@@QAA_NJJAAVtype_AI_combat_parameters@@@Z
1,0x56ef0,??1TBottomViewResourceMessage@@UAA@XZ
1,0x611a0,?is_adjacent@combatManager@@QBA_NHH@Z
1,0xea030,?__uninitialized_fill_n_aux@std@@YAPAULODEntry@@PAU2@IABU2@U__false_type@@@Z
3,0x1ae48,??_C@_0M@PHAP@C09spF3?4def?$AA@
3,0x1d744,??_C@_08LJAL@TODdra2a?$AA@
3,0x13710,??_C@_01PFH@A?$AA@
1,0x128d9c,?deallocate@?$allocator@PAVtextWidget@@@std@@SAXPAPAVtextWidget@@I@Z
3,0x1e6e8,??_C@_08NGCH@TBStcas2?$AA@
1,0x1f268,?Draw@CSprite@@QBAXHHHHHHPAVBitmap16Bit@@HH_N1@Z
3,0x11190,??_C@_0N@JJB@HPL020Rn?4PCX?$AA@
1,0x50b00,??0Bitmap16Bit@@QAA@HH@Z
1,0xc3304,?allocate@?$allocator@PAVCSprite@@@std@@QBAPAPAVCSprite@@IPBX@Z
3,0x33c0c,?gResourceNames@@3PAPBDA
1,0xbf348,??0?$_Vector_base@Utype_university@@V?$allocator@Utype_university@@@std@@@std@@QAA@ABV?$allocator@Utype_university@@@1@@Z
1,0xc635c,?__uninitialized_fill_n@std@@YAPAPAVCSprite@@PAPAV2@IABQAV2@0@Z
3,0x136f8,??_C@_01PCJP@Y?$AA@
1,0x14def4,?copy_backward@std@@YAPAVTSpellbookEntry@TSpellbookWindow@@PAV23@00@Z
1,0x19c62c,?zcfree@@YAXPAX0@Z
1,0x2a470,?check_wall_archery_penalty@type_AI_combat_data@@IAAXPBVtown@@@Z
1,0x9d0a4,?erase@?$vector@UTObjectCell@NewmapCell@@V?$allocator@UTObjectCell@NewmapCell@@@std@@@std@@QAAPAUTObjectCell@NewmapCell@@PAU34@@Z
1,0x2d6fc,?pop_heap@std@@YAXPAUtype_monster_data@@0@Z
1,0x61e60,?ShootMissile@combatManager@@QAAXHHHHPBMPBVCSprite@@@Z
3,0x11df0,??_C@_0N@DAFP@HPL119Bs?4PCX?$AA@
3,0x11000,??_C@_0N@EPPA@HPS008Cl?4PCX?$AA@
3,0x11360,??_C@_0N@FMKN@HPS035Al?4PCX?$AA@
1,0x1200dc,?GetCount@?$CAutoArray@VCDPlayPlayer@@@@UAAKXZ
3,0x1d810,??_C@_08OPCA@TOSHolya?$AA@
1,0x9d7e0,?allocate@?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@std@@QBAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@IPBX@Z
3,0x11eb0,??_C@_0N@FMOF@HPL125Wh?4PCX?$AA@
1,0xfcb2c,?__destroy_aux@std@@YAXPAVTTownEvent@@0U__false_type@@@Z
1,0x120018,?Put@?$CAutoArray@VCDPlayPlayer@@@@UAA_NKPAVCDPlayPlayer@@@Z
1,0x4b8c4,?CanFit@army@@QBAHHHPAH@Z
3,0x11c10,??_C@_0N@FLLP@HPL104Bm?4PCX?$AA@
3,0x1d470,??_C@_07CIKH@TOidvl2?$AA@
1,0x256a0,?mark_enemy_attacks@combatManager@@ABAXPBVarmy@@PAJAAJABVtype_AI_combat_parameters@@@Z
3,0x6a5c,??_C@_0M@GLIP@ObDtS14?4def?$AA@
3,0x6c24,??_C@_0M@HMDD@ObLvS04?4def?$AA@
1,0x70820,?HandleCombatPlayerDrop@combatManager@@QAA_NKAAUmessage@@@Z
3,0x11850,??_C@_0N@FLEK@HPL074Nc?4PCX?$AA@
1,0x14e794,??1TAutoStrPtr@?%E:\gamedcs\spelldefs.cpp1007929134@@QAA@XZ
1,0x3b7f0,?sort_heap@std@@YAXPAUtype_creature_value@@0@Z
1,0xbeb28,??1?$_Vector_base@UTownExtra@@V?$allocator@UTownExtra@@@std@@@std@@QAA@XZ
3,0x16c1c,?SaturatedGraphicsEasterEgg@ResourceManager@@3_NA
1,0x3829c,??_Etype_power_artifact@@UAAPAXI@Z
1,0x3829c,??_Gtype_power_artifact@@UAAPAXI@Z
3,0x114b0,??_C@_0N@GMFF@HPL045Wz?4PCX?$AA@
1,0x123a84,??0?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@QAA@ABU01@@Z
3,0x1d380,??_C@_07KCOD@TOihal3?$AA@
3,0xb390,??_C@_07DEII@Timeout?$AA@
3,0x117f0,??_C@_0N@EIOC@HPL071Dk?4PCX?$AA@
3,0x11640,??_C@_0N@GPCB@HPS058Dm?4PCX?$AA@
1,0x4d55c,?find@std@@YAPAPAVarmy@@PAPAV2@0ABQAV2@Uinput_iterator_tag@1@@Z
3,0x3b60,??_C@_0M@FOOJ@FMAV_en?4pcx?$AA@
3,0x3ad0,??_C@_0M@HOFD@FMAR_en?4pcx?$AA@
3,0x3b18,??_C@_0M@MOLE@FMAT_en?4pcx?$AA@
3,0x3a88,??_C@_0M@OOAO@FMAP_en?4pcx?$AA@
1,0xbc59c,??0_Bit_reference@std@@QAA@PAII@Z
1,0x41dc,?_M_getword@?$_Base_bitset@$00K@std@@QAAAAKI@Z
1,0x20b34,?_M_getword@?$_Base_bitset@$01K@std@@QAAAAKI@Z
1,0x56df8,?set_visible@widget@@QAAX_N@Z
1,0xf77c4,?_M_getword@?$_Base_bitset@$02K@std@@QAAAAKI@Z
3,0xadf4,??_C@_0M@NED@chs_victory?$AA@
1,0x11c3a8,?AddChat@CChatManager@@QAAXPBDZZ
3,0x1b0d0,??_C@_0N@FKDL@MagChDrn?4wav?$AA@
1,0x19c614,?zcalloc@@YAPAXPAXII@Z
1,0x191d0,?UpdBottomViewMessage@advManager@@AAA_N_N@Z
1,0x36390,?get_value@type_power_artifact@@UBAJPBVhero@@_N1@Z
3,0x2fb8,?CampaignMP3@@3PAPADA
1,0xd5488,?Fly@hero@@QAAXH@Z
3,0x11d90,??_C@_0N@INBK@HPL116Bs?4PCX?$AA@
3,0x11da0,??_C@_0N@IOPG@HPS117Bs?4PCX?$AA@
3,0x11500,??_C@_0N@LPAL@HPS048Hr?4PCX?$AA@
3,0x11a10,??_C@_0N@CPHP@HPL088Wl?4PCX?$AA@
1,0x147d1c,??0CReqHeaderConfirmMsg@@QAA@XZ
2,0x86e0,_GUID_DMUS_PROP_Volume
3,0x111c0,??_C@_0N@HJMD@HPS022Rn?4PCX?$AA@
3,0x111f0,??_C@_0N@HKCP@HPL023Rn?4PCX?$AA@
3,0x1440,?iCurHourGlassPhase@@3HA
1,0xded30,??1VRKeyboard@@UAA@XZ
2,0x8bf0,_KSDATAFORMAT_SUBTYPE_DIRECTMUSIC
1,0xbf0b0,??1?$_Vector_base@Vgenerator@@V?$allocator@Vgenerator@@@std@@@std@@QAA@XZ
1,0x122f44,??1?$_Rb_tree_base@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@V?$allocator@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@@2@@std@@QAA@XZ
3,0x1f290,?SaveMouseSurface@@3PAUIDirectDrawSurface4@@A
1,0x391c,?_M_deallocate_block@?$_String_base@DV?$allocator@D@std@@@std@@QAAXXZ
1,0x11f814,??_ECDPlayHeroes@@UAAPAXI@Z
1,0x11f814,??_GCDPlayHeroes@@UAAPAXI@Z
1,0x1c05c,?ShowRoute@advManager@@QAAXHHH@Z
1,0xa03fc,?SeedCombatPosition@searchArray@@QAAXPBVarmy@@JJ_NJ@Z
1,0xbe6d8,??0?$allocator@PAVtype_event_record@@@std@@QAA@XZ
1,0x140588,?CheckMissingHeaders@TSingleSelectionWindow@@QAA_NK@Z
1,0x19cae8,_IntersectRect
1,0x8f6e8,?_M_insert_overflow@?$vector@Utype_shroud_change@type_record_shroud@@V?$allocator@Utype_shroud_change@type_record_shroud@@@std@@@std@@IAAXPAUtype_shroud_change@type_record_shroud@@ABU34@I@Z
1,0x9d7b4,?allocate@?$_STL_alloc_proxy@PAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V12@V?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QAAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@I@Z
1,0xbe6e0,??1?$allocator@PAVtype_event_record@@@std@@QAA@XZ
1,0xa71b4,?GetGeneratorId@game@@QAAHHHH@Z
3,0x10f20,??_C@_0N@PIID@HPS001Kn?4PCX?$AA@
3,0x1452c,?iHotSpot@mouseManager@@0PAY0IB@UtagPOINT@@A
3,0x1db00,??_C@_08IKKN@TBCshrd1?$AA@
1,0x8a828,?ReceiveSystemMsg@CDPlay@@MAA_NKPAVCDPlayMsg@@@Z
1,0x8d3c8,?replay@type_record_erase@@UAAX_N@Z
2,0x8160,_DSPROPSETID_SetDspProgram
1,0xc5518,?iterator_category@std@@YA?AUrandom_access_iterator_tag@1@PBUtype_point@@@Z
1,0x11d290,?Setup@CAnimatedDlg@@UAA_NPBDPAVfont@@0H@Z
3,0x1d8b0,??_C@_08KFAE@TOFMag3A?$AA@
3,0x3968,??_C@_0M@CNJD@FMAH_en?4pcx?$AA@
3,0x3a40,??_C@_0M@JNHE@FMAN_en?4pcx?$AA@
3,0x39b0,??_C@_0M@LNMO@FMAJ_en?4pcx?$AA@
1,0x9d880,?__introsort_loop@std@@YAXPAW4SpellID@@00HVspell_level_order@@@Z
1,0x9e1e8,?swap@std@@YAXAAW4SpellID@@0@Z
1,0xb6944,?GetRandomTownName@@YAPBDH@Z
1,0xd54ac,?get_combat_speed_bonus@hero@@QBAJXZ
1,0xe206c,?EventWindowHandler@@YAHAAUmessage@@@Z
3,0x13e88,??_C@_01ECJ@3?$AA@
1,0x2ace4,?get_enchantment_value@type_AI_combat_data@@IBAXAAUtype_spell_choice@@PBVhero@@@Z
1,0xc37a4,?end@?$vector@W4TArtifact@@V?$allocator@W4TArtifact@@@std@@@std@@QAAPAW4TArtifact@@XZ
1,0xfa428,?allocate@?$allocator@VTSeerHut@@@std@@QBAPAVTSeerHut@@IPBX@Z
1,0x716f4,?size@?$vector@W4TArtifact@@V?$allocator@W4TArtifact@@@std@@@std@@QBAIXZ
1,0xd7258,?UpgradeAll@THillFortWindow@@AAAXXZ
1,0x154680,?DrawBolt@combatManager@@QAAXPAUSBolt@@H@Z
1,0x3a794,?iterator_category@std@@YA?AUrandom_access_iterator_tag@1@PBUtype_creature_value@@@Z
1,0xe6f34,??0CPlayerDeadMsg@@QAA@H@Z
1,0x20204,?SetInPopup@CNetMsgHandler@@QAAX_N@Z
1,0x2c7ac,??0?$vector@Utype_monster_data@@V?$allocator@Utype_monster_data@@@std@@@std@@QAA@ABV01@@Z
1,0xf93e8,?destroy@std@@YAXPAVBlackBoxData@@0@Z
3,0x11d8,??_C@_08ODJH@itpa?4def?$AA@
1,0x289e0,?deallocate@?$_STL_alloc_proxy@PAPAW4SpellID@@PAW41@V?$allocator@W4SpellID@@@std@@@std@@QAAXPAPAW4SpellID@@I@Z
3,0xb494,??_C@_0BE@IICN@No?5service?5provider?$AA@
1,0xec724,?Close@NewfullMap@@AAAXXZ
1,0x3933c,??0?$_STL_alloc_proxy@PAPAUpathCell@@PAU1@V?$allocator@PAUpathCell@@@std@@@std@@QAA@ABV?$allocator@PAUpathCell@@@1@ABQAPAUpathCell@@@Z
1,0xc7748,?__destroy_aux@std@@YAXPAUTRumour@game@@0U__false_type@@@Z
1,0x21038,?__stl_alloc_rebind@std@@YAAAV?$allocator@Utype_dialog_resource@@@1@AAV21@PBUtype_dialog_resource@@@Z
1,0x8fb14,?__stl_alloc_rebind@std@@YAAAV?$allocator@Utype_shroud_change@type_record_shroud@@@1@AAV21@PBUtype_shroud_change@type_record_shroud@@@Z
1,0x20940,?begin@?$vector@VCObject@@V?$allocator@VCObject@@@std@@@std@@QAAPAVCObject@@XZ
1,0x8ff38,?__uninitialized_fill_n_aux@std@@YAPAUtype_shroud_change@type_record_shroud@@PAU23@IABU23@U__false_type@@@Z
1,0x1028c4,??0CHotSeatDlg@@QAA@XZ
1,0x121fac,?GetFont@ResourceManager@@YAPAVfont@@PBD@Z
1,0x2d0a8,?__partial_sort@std@@YAXPAUtype_monster_data@@000@Z
1,0x3ac5c,?__unguarded_insertion_sort@std@@YAXPAUtype_creature_value@@0@Z
1,0x158410,?begin@?$_Rb_tree@W4SpellID@@W41@U?$_Identity@W4SpellID@@@std@@U?$less@W4SpellID@@@3@V?$allocator@W4SpellID@@@3@@std@@QAA?AU?$_Rb_tree_iterator@W4SpellID@@U?$_Nonconst_traits@W4SpellID@@@std@@@2@XZ
1,0x89120,?LoadPlaySample@ds_engine@@QAA_NPBDH_N@Z
1,0x14ce10,?DisplayNewSchool@TSpellbookWindow@@AAAXH@Z
1,0x188d00,?SetWidgetOff@TTradeResourceWindow@@AAAXF@Z
3,0x5ae8,??_C@_08KEMJ@CH07?4DEF?$AA@
1,0x822e0,??0CDiffFile@@AAA@XZ
1,0x17f160,?show_scroller@TCastleWindow@@QAAXXZ
1,0x36414,??0type_necromancy_artifact@@QAA@J@Z
1,0x54dd8,??1coloredBorderFrame@@UAA@XZ
1,0xa25c8,?LongestLineWidth@font@@QBAHPBD@Z
1,0xcd68c,?update_artifact_slot@@YAXJW4TArtifact@@@Z
3,0x1ae6c,??_C@_0M@HNGJ@C15spE2?4def?$AA@
3,0x1df20,??_C@_08LIFK@TBTwhrd1?$AA@
3,0xa4,__imp__fmod
1,0xee56c,?readBlackBox@NewfullMap@@QAAHPAXAAVBlackBoxData@@@Z
3,0x1e0d0,??_C@_08BFOF@TBInhall?$AA@
3,0xb45c,??_C@_0BE@LIPC@Cant?5create?5process?$AA@
1,0xc76ac,?__destroy_aux@std@@YAXPAVboat@@0U__false_type@@@Z
3,0x13718,??_C@_01PJM@D?$AA@
1,0xedab8,?FindTrigger@CObject@@QBAXAAH0@Z
1,0x4cc68,?HasArmy@hexcell@@QBA_NXZ
1,0x11f108,?CheckForWarning@CTurnDuration@@QAAXXZ
1,0x717f8,?__uninitialized_fill_n@std@@YAPAW4TArtifact@@PAW42@IABW42@0@Z
2,0x286c,??_7type_record_hide_hero@@6B@
1,0xf6108,??0?$_Vector_base@USecondarySkillData@@V?$allocator@USecondarySkillData@@@std@@@std@@QAA@ABV?$allocator@USecondarySkillData@@@1@@Z
1,0x62e4c,?get_distance@combatManager@@SAJJJ@Z
1,0x66c3c,??0?$_STL_alloc_proxy@PAPAVwidget@@PAV1@V?$allocator@PAVwidget@@@std@@@std@@QAA@ABV?$allocator@PAVwidget@@@1@ABQAPAVwidget@@@Z
2,0x289c,??_7type_record_move_hero@@6B@
1,0x10215c,?OnNextEdit@CMPEdit@@UAAXXZ
3,0x1e550,??_C@_08EBAC@TBDnhrd1?$AA@
3,0x13d9c,??_C@_0BJ@HHFM@LOD?5File?3?5item?5not?5found?$AA@
3,0x68c4,??_C@_0M@BLFP@ObSnL14?4pcx?$AA@
1,0x54378,??0border@@QAA@HHHHHH_N@Z
3,0x1d4f4,??_C@_07GOJA@TOnmrk2?$AA@
1,0x3a034,?allocate@?$_STL_alloc_proxy@PAPAVtype_artifact_effect@@PAV1@V?$allocator@PAVtype_artifact_effect@@@std@@@std@@QAAPAPAVtype_artifact_effect@@I@Z
1,0x9d1dc,?size@?$vector@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QBAIXZ
1,0xc5d40,?__copy@std@@YAPAUTRumour@game@@PAU23@00Urandom_access_iterator_tag@1@PAH@Z
1,0x164170,??1?$_STL_alloc_proxy@PAPAV?$vector@PADV?$allocator@PAD@std@@@std@@PAV12@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAA@XZ
1,0x19cf10,_LocalAlloc
1,0x5b228,??4?$TAutoArrayPtr@D@@QAAAAV0@ABV0@@Z
1,0x8f4e4,??A?$vector@PAVtype_event_record@@V?$allocator@PAVtype_event_record@@@std@@@std@@QAAAAPAVtype_event_record@@I@Z
1,0xeffec,?readMineData@NewfullMap@@QAAHPAXPAVCObject@@@Z
1,0x12db38,?fill@std@@YAXPAVTSeerHut@@0ABV2@@Z
1,0x173ee4,??0TShipWindow@@QAA@H@Z
