# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
offset,cb,kind,name,module,file,line,debug_start,debug_end,params,locals
0x5ae54,44,global,NewSMapHeader::~NewSMapHeader,campaignbrief.obj,E:\gamedcs\campaignbrief.cpp,192,8,28,1,0
0x5ae80,52,global,TCampaignBrief::`scalar deleting destructor',campaignbrief.obj,E:\gamedcs\campaignbrief.cpp,1007,12,32,2,0
0x5aeb4,100,global,NewSMapHeader::operator=,campaignbrief.obj,E:\gamedcs\campaignbrief.cpp,1007,14,80,2,0
0x5af18,52,global,game::`scalar deleting destructor',campaignbrief.obj,E:\gamedcs\campaignbrief.cpp,1050,12,32,2,0
0x5af4c,24,global,CHeroDlg::~CHeroDlg,campaignbrief.obj,E:\gamedcs\campaignbrief.cpp,1391,4,10,1,0
0x570a4,140,global,button::button,button.obj,E:\gamedcs\button.cpp,43,8,106,1,0
0x57130,188,global,button::button,button.obj,E:\gamedcs\button.cpp,69,38,170,13,0
0x571ec,72,global,button::~button,button.obj,E:\gamedcs\button.cpp,82,8,64,1,0
0x57234,50,global,button::SetPalette,button.obj,E:\gamedcs\button.cpp,104,10,40,2,0
0x57268,102,global,button::initialize,button.obj,E:\gamedcs\button.cpp,115,34,84,12,0
0x572d0,1120,global,button::Main,button.obj,E:\gamedcs\button.cpp,131,18,1104,2,0
0x57730,290,global,button::Select,button.obj,E:\gamedcs\button.cpp,366,16,276,2,0
0x57854,188,global,button::Deselect,button.obj,E:\gamedcs\button.cpp,401,12,178,2,0
0x57910,18,global,button::GetRealWidth,button.obj,E:\gamedcs\button.cpp,429,4,10,1,0
0x57924,18,global,button::GetRealHeight,button.obj,E:\gamedcs\button.cpp,435,4,10,1,0
0x57938,4,global,button::zBufferDraw,button.obj,E:\gamedcs\button.cpp,441,0,0,0,0
0x5793c,230,global,button::Draw,button.obj,E:\gamedcs\button.cpp,446,18,212,1,0
0x57a24,4,global,button::Dim,button.obj,E:\gamedcs\button.cpp,471,0,0,0,0
0x57a28,50,global,button::SetPlayerPaletteColors,button.obj,E:\gamedcs\button.cpp,477,12,40,2,0
0x57a5c,88,global,textButton::textButton,button.obj,E:\gamedcs\button.cpp,487,8,42,1,0
0x57ab4,168,global,textButton::textButton,button.obj,E:\gamedcs\button.cpp,508,52,148,15,0
0x57b5c,58,global,textButton::~textButton,button.obj,E:\gamedcs\button.cpp,519,8,50,1,0
0x57b98,180,global,textButton::Draw,button.obj,E:\gamedcs\button.cpp,525,14,166,1,0
0x57c4c,144,global,type_func_button::type_func_button,button.obj,E:\gamedcs\button.cpp,557,30,94,10,0
0x57cdc,106,global,type_func_button::type_func_button,button.obj,E:\gamedcs\button.cpp,565,20,92,4,0
0x57d48,92,global,type_func_button::Main,button.obj,E:\gamedcs\button.cpp,574,12,74,2,0
0x57da4,24,global,button::SetText,button.obj,E:\gamedcs\Button.h,78,4,10,2,0
0x57dbc,36,global,CSprite::GetPalette24,button.obj,E:\gamedcs\CSprite.h,284,8,24,1,0
0x57de0,52,global,button::`scalar deleting destructor',button.obj,E:\gamedcs\button.cpp,51,12,32,2,0
0x57e14,52,global,textButton::`scalar deleting destructor',button.obj,E:\gamedcs\button.cpp,488,12,32,2,0
0x57e48,52,global,type_func_button::`scalar deleting destructor',button.obj,E:\gamedcs\button.cpp,559,12,32,2,0
0x57e7c,24,global,type_func_button::~type_func_button,button.obj,E:\gamedcs\button.cpp,559,4,10,1,0
0x57e94,32,global,"std::vector<int,std::allocator<int> >::operator[]",button.obj,..\stlport\stl_vector.h,203,8,18,2,0
0x57eb4,28,global,"std::vector<int,std::allocator<int> >::vector<int,std::allocator<int> >",button.obj,..\stlport\stl_vector.h,218,8,16,2,0
0x57ed0,40,global,"std::vector<int,std::allocator<int> >::~vector<int,std::allocator<int> >",button.obj,..\stlport\stl_vector.h,288,8,22,1,0
0x57ef8,4,global,std::allocator<int>::allocator<int>,button.obj,..\stlport\stl_alloc.h,527,0,0,1,0
0x57efc,4,global,std::allocator<int>::~allocator<int>,button.obj,..\stlport\stl_alloc.h,537,0,0,0,0
0x57f00,44,global,"std::_Vector_base<int,std::allocator<int> >::_Vector_base<int,std::allocator<int> >",button.obj,..\stlport\stl_vector.h,89,8,30,2,0
0x57f2c,48,global,"std::_Vector_base<int,std::allocator<int> >::~_Vector_base<int,std::allocator<int> >",button.obj,..\stlport\stl_vector.h,101,8,32,1,0
0x57f5c,24,global,"std::_STL_alloc_proxy<int *,int,std::allocator<int> >::~_STL_alloc_proxy<int *,int,std::allocator<int> >",button.obj,..\stlport\stl_string.h,101,4,10,1,0
0x57f74,12,global,"std::_STL_alloc_proxy<int *,int,std::allocator<int> >::_STL_alloc_proxy<int *,int,std::allocator<int> >",button.obj,..\stlport\stl_alloc.h,1004,0,8,3,0
0x54e58,40,static,$E444,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,70,4,32,0,0
0x54e80,16,static,$E445,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,70,4,8,0,0
0x54e90,40,static,$E447,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,71,4,32,0,0
0x54eb8,16,static,$E448,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,71,4,8,0,0
0x54ec8,40,static,$E450,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,72,4,32,0,0
0x54ef0,16,static,$E451,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,72,4,8,0,0
0x54f00,40,static,$E453,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,73,4,32,0,0
0x54f28,16,static,$E454,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,73,4,8,0,0
0x54f38,40,static,$E456,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,74,4,32,0,0
0x54f60,16,static,$E457,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,74,4,8,0,0
0x54f70,40,static,$E459,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,75,4,32,0,0
0x54f98,16,static,$E460,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,75,4,8,0,0
0x54fa8,40,static,$E462,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,76,4,32,0,0
0x54fd0,16,static,$E463,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,76,4,8,0,0
0x54fe0,40,static,$E465,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,77,4,32,0,0
0x55008,16,static,$E466,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,77,4,8,0,0
0x55018,40,static,$E468,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,78,4,32,0,0
0x55040,16,static,$E469,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0x55050,40,static,$E471,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,79,4,32,0,0
0x55078,64,static,$E472,bottomviewsubwindow.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0x550b8,92,global,type_bottom_view_window::type_bottom_view_window,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,39,12,64,2,0
0x55114,116,global,type_bottom_view_window::~type_bottom_view_window,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,47,12,104,1,0
0x55188,4,global,type_bottom_view_window::animate,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,64,0,0,0,0
0x5518c,700,global,TBottomViewNewTurn::TBottomViewNewTurn,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,77,22,630,2,1
0x55448,100,global,TBottomViewNewTurn::animate,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,121,10,90,1,0
0x554ac,700,global,TBottomViewResourceMessage::TBottomViewResourceMessage,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,146,30,620,5,1
0x55768,320,global,TBottomViewMessage::TBottomViewMessage,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,197,14,244,3,0
0x558a8,1356,global,TBottomViewHero::TBottomViewHero,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,222,24,1322,2,1
0x55df4,1476,global,TBottomViewTown::TBottomViewTown,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,352,24,1406,2,2
0x563b8,1224,global,TBottomViewKingdom::TBottomViewKingdom,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,515,24,1150,2,2
0x56880,828,global,TBottomViewEnemyTurn::TBottomViewEnemyTurn,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,599,20,740,2,0
0x56bbc,88,global,TBottomViewEnemyTurn::sum_mobility,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,646,12,74,2,0
0x56c14,484,global,TBottomViewEnemyTurn::animate,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,661,18,448,1,0
0x56df8,40,global,widget::set_visible,bottomviewsubwindow.obj,E:\gamedcs\Widget.h,263,4,28,2,0
0x56e20,28,global,widget::force_update,bottomviewsubwindow.obj,E:\gamedcs\Widget.h,271,4,12,1,0
0x56e3c,52,global,type_bottom_view_window::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,41,12,32,2,0
0x56e70,52,global,TBottomViewNewTurn::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,118,12,32,2,0
0x56ea4,24,global,TBottomViewNewTurn::~TBottomViewNewTurn,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,118,4,10,1,0
0x56ebc,52,global,TBottomViewResourceMessage::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,183,12,32,2,0
0x56ef0,24,global,TBottomViewResourceMessage::~TBottomViewResourceMessage,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,183,4,10,1,0
0x56f08,52,global,TBottomViewMessage::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,209,12,32,2,0
0x56f3c,24,global,TBottomViewMessage::~TBottomViewMessage,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,209,4,10,1,0
0x56f54,52,global,TBottomViewHero::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,339,12,32,2,0
0x56f88,24,global,TBottomViewHero::~TBottomViewHero,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,339,4,10,1,0
0x56fa0,52,global,TBottomViewTown::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,503,12,32,2,0
0x56fd4,24,global,TBottomViewTown::~TBottomViewTown,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,503,4,10,1,0
0x56fec,52,global,TBottomViewKingdom::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,586,12,32,2,0
0x57020,24,global,TBottomViewKingdom::~TBottomViewKingdom,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,586,4,10,1,0
0x57038,52,global,TBottomViewEnemyTurn::`scalar deleting destructor',bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,643,12,32,2,0
0x5706c,24,global,TBottomViewEnemyTurn::~TBottomViewEnemyTurn,bottomviewsubwindow.obj,E:\gamedcs\bottomviewsubwindow.cpp,643,4,10,1,0
0x57084,32,global,"std::vector<widget *,std::allocator<widget *> >::operator[]",bottomviewsubwindow.obj,..\stlport\stl_vector.h,203,8,18,2,0
0x5433c,60,global,border::border,border.obj,E:\gamedcs\border.cpp,34,8,44,1,0
0x54378,96,global,border::border,border.obj,E:\gamedcs\border.cpp,47,26,80,8,0
0x543d8,46,global,border::~border,border.obj,E:\gamedcs\border.cpp,62,4,38,1,0
0x54408,54,global,border::initialize,border.obj,E:\gamedcs\border.cpp,67,26,38,8,0
0x54440,336,global,border::Main,border.obj,E:\gamedcs\border.cpp,74,14,324,2,0
0x54590,4,global,border::handle_click,border.obj,E:\gamedcs\border.cpp,153,0,0,3,0
0x54594,4,global,border::zBufferDraw,border.obj,E:\gamedcs\border.cpp,158,0,0,0,0
0x54598,4,global,border::Draw,border.obj,E:\gamedcs\border.cpp,161,0,0,0,0
0x5459c,120,global,coloredBorder::coloredBorder,border.obj,E:\gamedcs\border.cpp,174,32,92,8,0
0x54614,4,global,coloredBorder::zBufferDraw,border.obj,E:\gamedcs\border.cpp,182,0,0,0,0
0x54618,56,global,coloredBorder::Draw,border.obj,E:\gamedcs\border.cpp,185,8,48,1,0
0x54650,128,global,coloredBorderFrame::coloredBorderFrame,border.obj,E:\gamedcs\border.cpp,201,32,98,8,0
0x546d0,4,global,coloredBorderFrame::zBufferDraw,border.obj,E:\gamedcs\border.cpp,210,0,0,0,0
0x546d4,110,global,coloredBorderFrame::Draw,border.obj,E:\gamedcs\border.cpp,213,8,102,1,0
0x54744,124,global,coloredBorderFrame::Main,border.obj,E:\gamedcs\border.cpp,221,4,116,2,0
0x547c0,160,global,bitmapBorder::bitmapBorder,border.obj,E:\gamedcs\border.cpp,280,36,112,9,0
0x54860,60,global,bitmapBorder::~bitmapBorder,border.obj,E:\gamedcs\border.cpp,294,8,52,1,0
0x5489c,96,global,bitmapBorder::zBufferDraw,border.obj,E:\gamedcs\border.cpp,301,20,80,3,0
0x548fc,74,global,bitmapBorder::Draw,border.obj,E:\gamedcs\border.cpp,307,10,64,1,0
0x54948,32,global,bitmapBorder::GetRealWidth,border.obj,E:\gamedcs\border.cpp,313,4,24,1,0
0x54968,32,global,bitmapBorder::GetRealHeight,border.obj,E:\gamedcs\border.cpp,318,4,24,1,0
0x54988,56,global,bitmapBorder::SetPalette,border.obj,E:\gamedcs\border.cpp,323,10,46,2,0
0x549c0,42,global,bitmapBorder::SetImage,border.obj,E:\gamedcs\border.cpp,338,12,32,2,0
0x549ec,52,global,bitmapBorder::SetPlayerPaletteColors,border.obj,E:\gamedcs\border.cpp,347,12,42,2,0
0x54a20,118,global,bitmapBorder::Main,border.obj,E:\gamedcs\border.cpp,355,4,110,2,0
0x54a98,208,global,bitmapBorder16::bitmapBorder16,border.obj,E:\gamedcs\border.cpp,398,36,190,9,0
0x54b68,60,global,bitmapBorder16::~bitmapBorder16,border.obj,E:\gamedcs\border.cpp,408,8,52,1,0
0x54ba4,4,global,bitmapBorder16::zBufferDraw,border.obj,E:\gamedcs\border.cpp,415,0,0,0,0
0x54ba8,72,global,bitmapBorder16::Draw,border.obj,E:\gamedcs\border.cpp,419,10,62,1,0
0x54bf0,58,global,bitmapBorder16::Draw2,border.obj,E:\gamedcs\border.cpp,425,8,50,1,0
0x54c2c,32,global,bitmapBorder16::GetRealWidth,border.obj,E:\gamedcs\border.cpp,431,4,24,1,0
0x54c4c,32,global,bitmapBorder16::GetRealHeight,border.obj,E:\gamedcs\border.cpp,436,4,24,1,0
0x54c6c,44,global,bitmapBorder16::SetImage,border.obj,E:\gamedcs\border.cpp,441,12,34,2,0
0x54c98,132,global,bitmapBorder16::Main,border.obj,E:\gamedcs\border.cpp,449,4,92,2,0
0x54d1c,4,global,widget::OnSetFocus,border.obj,E:\gamedcs\Widget.h,186,0,0,0,0
0x54d20,4,global,widget::OnKillFocus,border.obj,E:\gamedcs\Widget.h,187,0,0,0,0
0x54d24,52,global,border::`scalar deleting destructor',border.obj,E:\gamedcs\border.cpp,35,12,32,2,0
0x54d58,52,global,coloredBorder::`scalar deleting destructor',border.obj,E:\gamedcs\border.cpp,178,12,32,2,0
0x54d8c,24,global,coloredBorder::~coloredBorder,border.obj,E:\gamedcs\border.cpp,178,4,10,1,0
0x54da4,52,global,coloredBorderFrame::`scalar deleting destructor',border.obj,E:\gamedcs\border.cpp,206,12,32,2,0
0x54dd8,24,global,coloredBorderFrame::~coloredBorderFrame,border.obj,E:\gamedcs\border.cpp,206,4,10,1,0
0x54df0,52,global,bitmapBorder::`scalar deleting destructor',border.obj,E:\gamedcs\border.cpp,290,12,32,2,0
0x54e24,52,global,bitmapBorder16::`scalar deleting destructor',border.obj,E:\gamedcs\border.cpp,404,12,32,2,0
0x53854,268,global,Bitmap816::Bitmap816,bitmap816.obj,E:\gamedcs\bitmap816.cpp,36,18,218,3,1
0x53960,262,global,Bitmap816::Bitmap816,bitmap816.obj,E:\gamedcs\bitmap816.cpp,79,28,244,7,1
0x53a68,164,global,Bitmap816::Bitmap816,bitmap816.obj,E:\gamedcs\bitmap816.cpp,125,32,104,8,0
0x53b0c,150,global,Bitmap816::Bitmap816,bitmap816.obj,E:\gamedcs\bitmap816.cpp,133,34,130,9,1
0x53ba4,184,global,Bitmap816::~Bitmap816,bitmap816.obj,E:\gamedcs\bitmap816.cpp,145,10,134,1,0
0x53c5c,260,global,Bitmap816::import,bitmap816.obj,E:\gamedcs\bitmap816.cpp,163,30,240,6,1
0x53d60,144,global,Bitmap816::clear,bitmap816.obj,E:\gamedcs\bitmap816.cpp,221,10,80,1,0
0x53df0,498,global,Bitmap816::importPCXFile,bitmap816.obj,E:\gamedcs\bitmap816.cpp,244,36,474,8,4
0x53fe4,196,global,Bitmap816::zBufferDraw,bitmap816.obj,E:\gamedcs\bitmap816.cpp,327,32,172,12,1
0x540a8,264,global,Bitmap816::Draw,bitmap816.obj,E:\gamedcs\bitmap816.cpp,400,32,248,12,2
0x541b0,122,global,Bitmap816::Draw,bitmap816.obj,E:\gamedcs\bitmap816.cpp,494,32,104,9,0
0x5422c,78,global,Bitmap816::zBufferDraw,bitmap816.obj,E:\gamedcs\bitmap816.cpp,501,28,60,9,0
0x5427c,24,global,Bitmap816::SetPalette,bitmap816.obj,E:\gamedcs\bitmap816.cpp,506,4,16,2,0
0x54294,6,global,Bitmap816::SetPalette,bitmap816.obj,E:\gamedcs\bitmap816.cpp,511,0,2,2,0
0x5429c,100,global,Bitmap816::ResetPalette,bitmap816.obj,E:\gamedcs\bitmap816.cpp,516,10,42,1,1
0x54300,8,global,Bitmap816::GetPalette24,bitmap816.obj,E:\gamedcs\bitmap816.h,74,0,2,1,0
0x54308,52,global,Bitmap816::`scalar deleting destructor',bitmap816.obj,E:\gamedcs\bitmap816.cpp,73,12,32,2,0
0x533f0,88,global,Bitmap8Bit::Bitmap8Bit,bitmap8.obj,E:\gamedcs\bitmap8.cpp,32,8,66,1,0
0x53448,132,global,Bitmap8Bit::Bitmap8Bit,bitmap8.obj,E:\gamedcs\bitmap8.cpp,40,28,114,7,0
0x534cc,116,global,Bitmap8Bit::Bitmap8Bit,bitmap8.obj,E:\gamedcs\bitmap8.cpp,55,18,102,3,1
0x53540,70,global,Bitmap8Bit::~Bitmap8Bit,bitmap8.obj,E:\gamedcs\bitmap8.cpp,68,8,62,1,0
0x53588,100,global,Bitmap8Bit::import,bitmap8.obj,E:\gamedcs\bitmap8.cpp,75,28,82,6,0
0x535ec,42,global,Bitmap8Bit::clear,bitmap8.obj,E:\gamedcs\bitmap8.cpp,102,8,34,1,0
0x53618,240,global,Bitmap8Bit::exportPCXFile,bitmap8.obj,E:\gamedcs\bitmap8.cpp,208,14,228,2,1
0x53708,280,global,Bitmap8Bit::importPCXFile,bitmap8.obj,E:\gamedcs\bitmap8.cpp,248,18,230,2,2
0x53820,52,global,Bitmap8Bit::`scalar deleting destructor',bitmap8.obj,E:\gamedcs\bitmap8.cpp,34,12,32,2,0
0x525b4,98,static,ftol,bitmap24.obj,E:\gamedcs\bitmap24.cpp,39,16,90,1,1
0x52618,84,global,Bitmap24Bit::Bitmap24Bit,bitmap24.obj,E:\gamedcs\bitmap24.cpp,55,8,58,1,0
0x5266c,122,global,Bitmap24Bit::Bitmap24Bit,bitmap24.obj,E:\gamedcs\bitmap24.cpp,64,24,106,6,0
0x526e8,108,global,Bitmap24Bit::Bitmap24Bit,bitmap24.obj,E:\gamedcs\bitmap24.cpp,80,18,94,3,1
0x52754,62,global,Bitmap24Bit::~Bitmap24Bit,bitmap24.obj,E:\gamedcs\bitmap24.cpp,94,8,54,1,0
0x52794,90,global,Bitmap24Bit::import,bitmap24.obj,E:\gamedcs\bitmap24.cpp,101,24,74,5,0
0x527f0,42,global,Bitmap24Bit::clear,bitmap24.obj,E:\gamedcs\bitmap24.cpp,123,8,34,1,0
0x5281c,220,global,Bitmap24Bit::importPCXFile,bitmap24.obj,E:\gamedcs\bitmap24.cpp,225,12,210,2,2
0x528f8,112,global,Bitmap24Bit::Draw,bitmap24.obj,E:\gamedcs\bitmap24.cpp,274,30,94,8,0
0x52968,318,global,Bitmap24Bit::Draw,bitmap24.obj,E:\gamedcs\bitmap24.cpp,280,38,300,11,4
0x52aa8,1060,global,Bitmap24Bit::AdjustHSV,bitmap24.obj,E:\gamedcs\bitmap24.cpp,349,50,954,9,7
0x52ecc,438,static,RGBToHSV,bitmap24.obj,E:\gamedcs\bitmap24.cpp,446,24,420,6,1
0x53084,812,static,HSVToRGB,bitmap24.obj,E:\gamedcs\bitmap24.cpp,481,40,780,6,1
0x533b0,10,global,Bitmap24Bit::GetPitch,bitmap24.obj,E:\gamedcs\bitmap24.h,72,0,6,1,0
0x533bc,52,global,Bitmap24Bit::`scalar deleting destructor',bitmap24.obj,E:\gamedcs\bitmap24.cpp,58,12,32,2,0
0x50a9c,98,static,ftol,bitmap16.obj,E:\gamedcs\bitmap16.cpp,59,16,90,1,1
0x50b00,260,global,Bitmap16Bit::Bitmap16Bit,bitmap16.obj,E:\gamedcs\bitmap16.cpp,71,18,204,3,0
0x50c04,260,global,Bitmap16Bit::Bitmap16Bit,bitmap16.obj,E:\gamedcs\bitmap16.cpp,117,20,212,4,0
0x50d08,250,global,Bitmap16Bit::Bitmap16Bit,bitmap16.obj,E:\gamedcs\bitmap16.cpp,152,26,232,6,0
0x50e04,184,global,Bitmap16Bit::Bitmap16Bit,bitmap16.obj,E:\gamedcs\bitmap16.cpp,187,18,124,3,1
0x50ebc,118,global,Bitmap16Bit::~Bitmap16Bit,bitmap16.obj,E:\gamedcs\bitmap16.cpp,208,10,108,1,0
0x50f34,44,global,color1555to8888,bitmap16.obj,E:\gamedcs\bitmap16.cpp,224,0,40,1,0
0x50f60,32,global,color0565to8888,bitmap16.obj,E:\gamedcs\bitmap16.cpp,234,0,28,1,0
0x50f80,46,global,color8888to1555,bitmap16.obj,E:\gamedcs\bitmap16.cpp,243,0,42,1,0
0x50fb0,34,global,color8888to0565,bitmap16.obj,E:\gamedcs\bitmap16.cpp,253,0,30,1,0
0x50fd4,164,global,Bitmap16Bit::Remap,bitmap16.obj,E:\gamedcs\bitmap16.cpp,262,16,96,2,0
0x51078,218,global,Bitmap16Bit::import,bitmap16.obj,E:\gamedcs\bitmap16.cpp,294,26,200,5,0
0x51154,68,global,Bitmap16Bit::reference,bitmap16.obj,E:\gamedcs\bitmap16.cpp,335,24,52,5,0
0x51198,144,global,Bitmap16Bit::clear,bitmap16.obj,E:\gamedcs\bitmap16.cpp,358,12,96,1,0
0x51228,336,global,Bitmap16Bit::importPCXFile,bitmap16.obj,E:\gamedcs\bitmap16.cpp,472,14,274,2,2
0x51378,240,global,Bitmap16Bit::Draw,bitmap16.obj,E:\gamedcs\bitmap16.cpp,541,34,222,12,1
0x51468,164,global,Bitmap16Bit::Grab,bitmap16.obj,E:\gamedcs\bitmap16.cpp,625,28,146,7,1
0x5150c,112,global,Bitmap16Bit::FillRect,bitmap16.obj,E:\gamedcs\bitmap16.cpp,679,24,98,6,0
0x5157c,152,global,Bitmap16Bit::FrameRect,bitmap16.obj,E:\gamedcs\bitmap16.cpp,705,24,124,6,0
0x51614,148,global,Bitmap16Bit::Darken,bitmap16.obj,E:\gamedcs\bitmap16.cpp,742,18,134,5,0
0x516a8,212,global,Bitmap16Bit::Darken,bitmap16.obj,E:\gamedcs\bitmap16.cpp,778,30,194,8,1
0x5177c,582,global,Bitmap16Bit::Colorize,bitmap16.obj,E:\gamedcs\bitmap16.cpp,815,38,558,6,1
0x519c4,1148,global,Bitmap16Bit::Colorize,bitmap16.obj,E:\gamedcs\bitmap16.cpp,873,50,1082,7,6
0x51e40,328,global,Bitmap16Bit::Gray,bitmap16.obj,E:\gamedcs\bitmap16.cpp,934,26,310,5,4
0x51f88,1508,global,Bitmap16Bit::GrabAndBlur,bitmap16.obj,E:\gamedcs\bitmap16.cpp,979,28,1470,4,11
0x5256c,4,global,Bitmap816::GetPitch,bitmap16.obj,E:\gamedcs\Bitmap816.h,71,0,0,1,0
0x52570,14,global,Bitmap816::GetMap,bitmap16.obj,E:\gamedcs\Bitmap816.h,98,0,10,3,0
0x52580,52,global,Bitmap16Bit::`scalar deleting destructor',bitmap16.obj,E:\gamedcs\bitmap16.cpp,107,12,32,2,0
0x50a7c,4,global,BinkManager::GetBinkFilePtr,binkmanager.obj,E:\gamedcs\binkmanager.cpp,79,0,0,2,0
0x50a80,4,global,BinkManager::SetPixelFormat,binkmanager.obj,E:\gamedcs\binkmanager.cpp,123,0,0,0,0
0x50a84,4,global,BinkManager::OpenBink,binkmanager.obj,E:\gamedcs\binkmanager.cpp,132,0,0,0,0
0x50a88,4,global,BinkManager::DrawCurrentBinkFrame,binkmanager.obj,E:\gamedcs\binkmanager.cpp,204,0,0,0,0
0x50a8c,4,global,BinkManager::RestartBink,binkmanager.obj,E:\gamedcs\binkmanager.cpp,232,0,0,0,0
0x50a90,4,global,BinkManager::NextBinkFrame,binkmanager.obj,E:\gamedcs\binkmanager.cpp,252,0,0,0,0
0x50a94,4,global,BinkManager::CloseBink,binkmanager.obj,E:\gamedcs\binkmanager.cpp,345,0,0,0,0
0x50a98,4,global,BinkManager::PlayBink,binkmanager.obj,E:\gamedcs\binkmanager.cpp,376,0,0,5,0
0x50a28,84,global,baseManager::baseManager,basemgr.obj,E:\gamedcs\basemgr.cpp,24,8,62,1,0
0x4fe8c,24,static,$E435,artifact.obj,E:\gamedcs\artifact.cpp,49,4,16,0,0
0x4fea4,28,static,$E436,artifact.obj,E:\gamedcs\artifact.cpp,49,4,8,0,0
0x4fec0,294,global,InitializeArtifactTraitsTable,artifact.obj,E:\gamedcs\artifact.cpp,56,14,278,0,0
0x4ffe8,112,static,$E439,artifact.obj,E:\gamedcs\artifact.cpp,108,4,16,0,0
0x50058,1978,static,InitializeArtifactTraits,artifact.obj,E:\gamedcs\artifact.cpp,112,28,1954,2,0
0x50814,24,static,$E442,artifact.obj,E:\gamedcs\artifact.cpp,174,4,16,0,0
0x5082c,96,static,$E441,artifact.obj,E:\gamedcs\artifact.cpp,174,4,16,0,0
0x5088c,24,global,TSpreadsheetResource::GetNumberOfRows,artifact.obj,E:\gamedcs\TextResource.h,108,4,10,1,0
0x508a4,24,global,TSpreadsheetResource::GetRow,artifact.obj,E:\gamedcs\TextResource.h,128,4,12,2,0
0x508bc,8,global,`anonymous namespace'::TAutoStrPtr::TAutoStrPtr,artifact.obj,E:\gamedcs\artifact.cpp,33,0,4,1,0
