# every name in the IDB (HD-pressing addresses).
hd_va,kind,name,readable
0x676d08,string,aBotgen1_pcx,
0x676d14,string,aBotmag1_pcx,
0x676d20,string,aBotgolm1_pcx,
0x676d30,string,aBotgar1_pcx,
0x676d3c,string,aBotgrem1_pcx,
0x676d4c,string,aBotholy_pcx,
0x676d58,string,aBotgldw_pcx,
0x676d64,string,aBotgldl_pcx,
0x676d70,string,aBotcasw_pcx,
0x676d7c,string,aBotga2h_pcx,
0x676d88,string,aBotga1h_pcx,
0x676d94,string,aBotmarka_pcx,
0x676da4,string,aBotblack_pcx,
0x676db4,string,aBotmarks_pcx,
0x676dc4,string,aBotmark_pcx,
0x676dd0,string,aBothal4_pcx,
0x676ddc,string,aBothal3_pcx,
0x676de8,string,aBothal2_pcx,
0x676df4,string,aBothal1_pcx,
0x676e00,string,aBotcas3_pcx,
0x676e0c,string,aBotcas2_pcx,
0x676e18,string,aBotcas1_pcx,
0x676e24,string,aBottav_pcx,
0x676e30,string,aBotgld5_pcx,
0x676e3c,string,aBotgld4_pcx,
0x676e48,string,aBotgld3_pcx,
0x676e54,string,aBotgld2_pcx,
0x676e60,string,aBotgld1_pcx,
0x676e6c,string,aBordra2_pcx,
0x676e78,string,aBoruni2_pcx,
0x676e84,string,aBortre2_pcx,
0x676e90,string,aBorpeg2_pcx,
0x676e9c,string,aBorelf2_pcx,
0x676ea8,string,aBordwf2_pcx,
0x676eb4,string,aBorcen2_pcx,
0x676ec0,string,aBordra1_pcx,
0x676ecc,string,aBoruni1_pcx,
0x676ed8,string,aBortre1_pcx,
0x676ee4,string,aBorpeg1_pcx,
0x676ef0,string,aBorelf1_pcx,
0x676efc,string,aBordwf1_pcx,
0x676f08,string,aBorcen1_pcx,
0x676f14,string,aBorholy_pcx,
0x676f20,string,aBortre2h_pcx,
0x676f30,string,aBortre1h_pcx,
0x676f40,string,aBorgar2_pcx,
0x676f4c,string,aBordwf2h_pcx,
0x676f5c,string,aBordwf1h_pcx,
0x676f6c,string,aBorgar1_pcx,
0x676f78,string,aBoraid_pcx,
0x676f84,string,aBormrk2_pcx,
0x676f90,string,aBormrk1_pcx,
0x676f9c,string,aBorhal4_pcx,
0x676fa8,string,aBorhal3_pcx,
0x676fb4,string,aBorhal2_pcx,
0x676fc0,string,aBorhal1_pcx,
0x676fcc,string,aBorcas3_pcx,
0x676fd8,string,aBorcas2_pcx,
0x676fe4,string,aBorcas1_pcx,
0x676ff0,string,aBortav_pcx,
0x676ffc,string,aBormag5_pcx,
0x677008,string,aBormag4_pcx,
0x677014,string,aBormag3_pcx,
0x677020,string,aBormag2_pcx,
0x67702c,string,aBormag1_pcx,
0x677038,string,aBocsang2_pcx,
0x677048,string,aBocscv2_pcx,
0x677054,string,aBocsmon2_pcx,
0x677064,string,aBocsgr2_pcx,
0x677070,string,aBocspik2_pcx,
0x677080,string,aBocsang1_pcx,
0x677090,string,aBocscv1_pcx,
0x67709c,string,aBocsmon1_pcx,
0x6770ac,string,aBocsswd1_pcx,
0x6770bc,string,aBocsgr1_pcx,
0x6770c8,string,aBocspik1_pcx,
0x6770d8,string,aBocsholy_pcx,
0x6770e8,string,aBocstav2_pcx,
0x6770f8,string,aBocscv2s_pcx,
0x677108,string,aBocsgr2h_pcx,
0x677118,string,aBocsgr1h_pcx,
0x677128,string,aBocslite_pcx,
0x677138,string,aBocsblak_pcx,
0x677148,string,aBocsmrk2_pcx,
0x677158,string,aBocsmrk1_pcx,
0x677168,string,aBocshal4_pcx,
0x677178,string,aBocshal3_pcx,
0x677188,string,aBocshal2_pcx,
0x677198,string,aBocshal1_pcx,
0x6771a8,string,aBocscas3_pcx,
0x6771b8,string,aBocscas2_pcx,
0x6771c8,string,aBocscas1_pcx,
0x6771d8,string,aBocsdock_pcx,
0x6771e8,string,aBocstav1_pcx,
0x6771f8,string,aBocsmag5_pcx,
0x677208,string,aBocsmag4_pcx,
0x677218,string,aBocsmag3_pcx,
0x677228,string,aBocsmag2_pcx,
0x677238,string,aBocsmag1_pcx,
0x677248,string,aSpellbon_def,
0x677258,string,aArtifbon_def,
0x677268,string,aPskilbon_def,
0x677278,string,aDS,
0x677280,string,aSskilbon_def,
0x677290,string,aBores_def,
0x6772b0,string,aHpl000kn_pcx,
0x6772c0,string,aCbonn1a3_pcx,
0x6772d0,string,aMaps_0,
0x6772d8,user,iLastMouseGridIndex,
0x6772dc,string,aSS_4,
0x6772e4,string,aD_Dk,
0x6772ec,string,aLogonDenied,
0x6772fc,string,aNotLoggedIn,
0x67730c,string,aCantLoadCapi,
0x67731c,string,aEncryptionNotS,
0x677338,string,aCantLoadSecuri,
0x677354,string,aSignFailed,
0x677360,string,aEncryptionFail,
0x677374,string,aAuthentication,
0x67738c,string,aCantLoadSspi,
0x67739c,string,aNotRegistered,
0x6773ac,string,aNotLobbied,
0x6773b8,string,aServiceProvide,
0x6773d0,string,aAlreadyRegiste,
0x6773e4,string,aUnknownApplica,
0x6773f8,string,aInvalidInterfa,
0x67740c,string,aNoServiceProvi,
0x677420,string,aAppNotStarted,
0x677430,string,aConnecting,
0x67743c,string,aBufferTooLarge,
0x677450,string,aCantCreateProc,
0x677464,string,aInvalidPasswor,
0x677478,string,aNoNewPlayers,
0x677488,string,aUninitialized,
0x677498,string,aSessionLost,
0x6774a8,string,aPlayerLost,
0x6774b4,string,aCannotCreateSe,
0x6774cc,string,aUserCancel,
0x6774d8,string,aBusy,
0x6774e0,string,aUnavailable,
0x6774ec,string,aTimeout,
0x6774f4,string,aSendToBig,
0x677500,string,aNoSessions,
0x67750c,string,aNoPlayers,
0x677518,string,aNoNameServerFo,
0x677530,string,aNoMessages,
0x67753c,string,aNoConnection,
0x67754c,string,aNoCaps,
0x677554,string,aInvalidGroup,
0x677564,string,aInvalidPlayer,
0x677574,string,aInvalidObject,
0x677584,string,aInvalidFlags,
0x677594,string,aException,
0x6775a0,string,aCapsNotAvailab,
0x6775b8,string,aCantCreateSess,
0x6775cc,string,aCantCreatePlay,
0x6775e0,string,aCantCreateGrou,
0x6775f4,string,aCantAddPlayer,
0x677604,string,aBufferTooSmall,
0x677618,string,aActivePlayers,
0x677628,string,aAccessDenied,
0x677638,string,aOutOfMemory,
0x677648,string,aInvalidParamet,
0x677660,string,aAlreadyInitial,
0x677674,string,aGeneric,
0x67767c,string,aPending,
0x677684,string,aUnsupported,
0x677690,string,aNoInterface,
0x6776a0,string,aUnknownError?,
0x6776b0,user,create_funcs,
0x6776e0,user,threshold,
0x677710,string,aAdvevent_txt,
0x677720,string,aArtevent_txt,
0x677730,string,aRandsign_txt,
0x677740,string,aKillfade_82m,
0x677750,string,aSS_,
0x677758,string,aS_,
0x67775c,user,telplout_wav,
0x67776c,string,aDanger_wav,
0x677778,string,aQuest_wav,
0x677784,string,aDragon_wav,
0x677790,string,aStore_wav,
0x67779c,string,aTemple_wav,
0x6777a8,string,aGetprotection_,
0x6777bc,string,aLuck_wav,
0x6777c8,string,aMorale_wav,
0x6777d4,string,aGazebo_wav,
0x6777e0,string,aFaerie_wav,
0x6777ec,string,aTreasure_wav,
0x6777fc,string,aNomad_wav,
0x677808,string,aMilitary_wav,
0x677818,string,aExpernce_wav,
0x677828,string,aChest_wav,
0x677834,string,aLighthouse_wav,
0x677844,string,aCavehead_wav,
0x677854,string,aRogue_wav,
0x677860,string,aMystery_wav_0,
0x67786c,string,aGraveyard_wav,
0x67787c,string,aGenie_wav,
0x677888,string,aFlagmine_wav,
0x677898,string,aMystery_wav,
0x6778a4,string,aDS_0,
0x6778ac,user,magic_costs,
0x6778c0,mangled,??_R0?AVt_initialize_failure@t_initializer@?%C:_Dev_Heroes_3_Exp_2_Game_ForceFeedback.cpp229431533@@@8,C_Dev_Heroes_3_Exp_2_Game_ForceFeedback_cpp229431533_t_initializ
0x6778c8,string,aAvtInitializeF,
0x67792c,user,DataFolder,
0x677938,mangled,?gCreatureGenerator4Types@@3PAY03W4TCreatureType@@A,gCreatureGenerator4Types
0x677958,user,ResourceDef,
0x677978,user,mine_production,
0x677994,user,handicap,
0x6779b0,user,level_weight,
0x6779c8,user,tutorial_resources,
0x6779e4,mangled,?HoleSpriteFilenames@@3PAPBDA,HoleSpriteFilenames
0x677a0c,mangled,?gTownSpriteNames@@3PAPBDA,gTownSpriteNames
0x677a30,mangled,?gCastleSpriteNames@@3PAPBDA,gCastleSpriteNames
0x677a54,mangled,?gCapitolSpriteNames@@3PAPBDA,gCapitolSpriteNames
0x677a78,string,aAvchforz_def,
0x677a88,string,aAvcforz0_def,
0x677a98,string,aAvcstrz0_def,
0x677aa8,string,aAvcdunz0_def,
0x677ab8,string,aAvcnecz0_def,
0x677ac8,string,aAvcinfz0_def,
0x677ad8,string,aAvctowz0_def,
0x677ae8,string,aAvcramz0_def,
0x677af8,string,aAvccasz0_def,
0x677b08,string,aAvchforx_def,
0x677b18,string,aAvcftrx0_def,
0x677b28,string,aAvcstrx0_def,
0x677b38,string,aAvcdunx0_def,
0x677b48,string,aAvcnecx0_def,
0x677b58,string,aAvcinfx0_def,
0x677b68,string,aAvctowx0_def,
0x677b78,string,aAvcramx0_def,
0x677b88,string,aAvccasx0_def,
0x677b98,string,aAvchfor0_def,
0x677ba8,string,aAvcftrt0_def,
0x677bb8,string,aAvcstro0_def,
0x677bc8,string,aAvcdung0_def,
0x677bd8,string,aAvcnecr0_def,
0x677be8,string,aAvcinft0_def,
0x677bf8,string,aAvctowr0_def,
0x677c08,string,aAvcramp0_def,
0x677c18,string,aAvccast0_def,
0x677c28,string,aAvlholl0_def,
0x677c38,string,aAvlholx0_def,
0x677c48,string,aAvlholr0_def,
0x677c58,string,aAvlhols0_def,
0x677c68,string,aAvlhlsn0_def,
0x677c78,string,aAvlholg0_def,
0x677c88,string,aAvlhlds0_def,
0x677c98,string,aAvlhold0_def,
0x677ca8,string,aAva04d_def,
0x677cb4,string,aAvtgold0_def,
0x677cc4,string,aAvtgems0_def,
0x677cd4,string,aAvtcrys0_def,
0x677ce4,string,aAvtsulf0_def,
0x677cf4,string,aAvtore0_def,
0x677d00,string,aAvtmerc0_def,
0x677d10,string,aAvtwood0_def,
0x677d20,string,aRandtvrn_txt,
0x677d30,user,DefaultPlayerName,
0x677d38,string,aH3svg,
0x677d40,string,aH3svc,
0x677d48,mangled,??_R0?AVTOpenFailure@TGzFile@@@8,TGzFile_op_R0_AVTOpenFailure
0x677d50,string,aAvtopenfailure,
0x677d6c,user,str_rb,
0x677d70,user,PathName,
0x677d78,user,mode_wb0_plus,
0x677d80,user,mode_wb6_plus,
0x677d88,user,data_folder,
0x677d90,string,aS_gmD,
0x677d98,string,aS_S,
0x677da0,string,aTgm,
0x677da4,string,aCgm,
0x677da8,user,str_Rmt,
0x677dac,user,slash_slash,
0x677db0,string,aCreature_gen_0,
0x677e24,string,aInvalidGenerat,
0x677e38,string,aCreature_gener,
0x677eac,string,aAithemeD,
0x677eb8,string,aAishield_pcx,
0x677ec8,string,aNewweek_wav,
0x677ed4,string,aReceivedGameTr,
0x677f08,string,aTransmittingRe,
0x677f34,string,aTimeoutSending,
0x677f54,user,msg,
0x677f88,user,using_guaranteed,
0x677f9c,user,mode,
0x677fa0,user,diff_file_location,
0x677fb0,user,orig_diff_file_location,
0x677fc0,string,aSendingConfirm,
0x677fe4,string,aReceivedGame_0,
0x678000,string,aStillWaiting_0,
0x67801c,string,aStillWaitingFo,
0x678038,string,aAllResendsAreD,
0x678070,string,aReceivedResend,
0x67808c,string,aRequestingRese,
0x6780ac,string,aReceivingSaveG,
0x6780cc,string,aNewweek_wav_0,
0x6780d8,string,aNewmonth_wav,
0x6780f4,string,aLoadgame_pcx,
0x678104,string,aNewgame_pcx,
0x678110,string,aGtback_def,
0x67811c,string,aGtmulti_def,
0x678128,string,aGttutor_def,
0x678134,string,aGtcampn_def,
0x678140,string,aGtsingl_def,
0x67814c,mangled,?gHeroGoldCost@@3HA,gHeroGoldCost
0x678150,mangled,?normalDirTable@@3PAUtilePoint@@A,normalDirTable
0x678170,mangled,?gInitResourcesHuman@@3PAY06HA,gInitResourcesHuman
0x6781fc,mangled,?gInitResourcesComputer@@3PAY06HA,gInitResourcesComputer
0x678288,mangled,?gMineCharacteristics@@3PAHA,gMineCharacteristics
0x6782a4,mangled,?gSpellLimits@@3PACA,gSpellLimits
0x6782ac,mangled,?gbArrow@@3PAY07CA,gbArrow
0x6782ec,mangled,?gfSSLogisticsMod@@3PAMA,gfSSLogisticsMod
0x6782fc,mangled,?gfSSNavigationMod@@3PAMA,gfSSNavigationMod
0x67830c,mangled,?gfSSArcheryMod@@3PAMA,gfSSArcheryMod
0x67831c,mangled,?gfSSAIArcheryMod@@3PAMA,gfSSAIArcheryMod
0x67832c,mangled,?giDebugBuildingToBuild@@3HA,giDebugBuildingToBuild
0x678330,mangled,?giTerrainToMusicTrack@@3PAEA,giTerrainToMusicTrack
0x67833c,mangled,?giDeferObjDrawX@@3HA,giDeferObjDrawX
0x678340,mangled,?giDeferObjDrawY@@3HA,giDeferObjDrawY
0x678344,mangled,?fTradingPostEfficency@@3PAMA,fTradingPostEfficency
0x678370,mangled,?fArtifactEfficency@@3PAMA,fArtifactEfficency
0x67839c,mangled,?fCreatureEfficency@@3PAMA,fCreatureEfficency
0x6783c8,mangled,?MAP_WIDTH@@3HA,MAP_WIDTH
0x6783cc,mangled,?MAP_HEIGHT@@3HA,MAP_HEIGHT
0x6783d0,user,WeAreActiveWindow,
0x6783e0,user,ZLIB_VERSION,
0x6783e8,mangled,??_R0_N@8,n8_op_R0_N
0x6783f0,string,aN,
0x6783f8,mangled,??_R0?AVTDataError@TGzInflateBuf@@@8,TGzInflateBuf_op_R0_AVTDataError
0x678400,user,a_?avtdataerror@tgzinflatebuf@@,
0x679c80,mangled,?akHeroSpecificAbilities@@3AAY0JM@$$CBUTHeroSpecificAbility@@A,akHeroSpecificAbilities
0x679c88,user,first_xp_levels,
0x679ca0,user,Campaign14SolmyrBannedSkills,
0x679cbc,user,schools,
0x679ccc,string,aHerospec_txt,
0x679cdc,string,aMovementTxt,
0x679cec,string,aBallistTxt,
0x679cf8,string,aNwherolv82m,
0x679d08,user,a3,
0x679d0c,user,a2,
0x679d10,user,a1,
0x679d14,user,a1_0,
0x679d18,string,aHsbtns8_def,
0x679d24,string,aHsbtns7_def,
0x679d30,string,aHsbtns6_def,
0x679d3c,string,aHsbtns5_def,
0x679d48,user,DEF_Name,
0x679d54,string,aHsbtns_def,
0x679d60,string,aHsbtns2_def,
0x679d6c,string,aHsbtns4_def,
0x679d78,string,aHsbtns9_def,
0x679d84,string,aHerobar_pcx,
0x679d90,string,aUn44_def,
0x679d9c,string,aPskil42_def,
0x679da8,string,aHeroscr3_pcx,
0x679db8,string,aHeroscr4_pcx,
0x679dc8,string,aDD_1,
0x679dd0,user,HeroTraits,
0x67d868,user,heroClassTraits,
0x67dce8,mangled,?akHeroTraits@@3AAY0KD@$$CBUTHeroTraits@@A,akHeroTraits
0x67dcec,mangled,?akHeroClassTraits@@3AAY0BC@$$CBUTHeroClassTraits@@A,akHeroClassTraits
0x67dcf0,user,akSSkillTraits,
0x67dcf4,string,aHpl136wi_pcx,
0x67dd04,string,aHps136wi_pcx,
0x67dd14,string,aHpl135wi_pcx,
0x67dd24,string,aHps135wi_pcx,
0x67dd34,string,aHpl134nc_pcx,
0x67dd44,string,aHps134nc_pcx,
0x67dd54,string,aHpl133nc_pcx,
0x67dd64,string,aHps133nc_pcx,
0x67dd74,string,aHpl132wl_pcx,
0x67dd84,string,aHps132wl_pcx,
0x67dd94,string,aHpl002sh_pcx,
0x67dda4,string,aHps002sh_pcx,
0x67ddb4,string,aHpl129mk_pcx,
0x67ddc4,string,aHps129mk_pcx,
0x67ddd4,string,aHpl131dm_pcx,
0x67dde4,string,aHps131dm_pcx,
0x67ddf4,string,aHpl001sh_pcx,
0x67de04,string,aHps001sh_pcx,
0x67de14,string,aHpl008sh_pcx,
0x67de24,string,aHps008sh_pcx,
0x67de34,string,aHpl009sh_pcx,
0x67de44,string,aHps009sh_pcx,
0x67de54,string,aHpl007sh_pcx,
0x67de64,string,aHps007sh_pcx,
0x67de74,string,aHpl006sh_pcx,
0x67de84,string,aHps006sh_pcx,
0x67de94,string,aHpl005sh_pcx,
0x67dea4,string,aHps005sh_pcx,
0x67deb4,string,aHpl004sh_pcx,
0x67dec4,string,aHps004sh_pcx,
0x67ded4,string,aHpl003sh_pcx,
0x67dee4,string,aHps003sh_pcx,
0x67def4,string,aHpl128qc_pcx,
0x67df04,string,aHps128qc_pcx,
0x67df14,string,aHpl000sh_pcx,
0x67df24,string,aHps000sh_pcx,
0x67df34,string,aHpl130kn_pcx,
0x67df44,string,aHps130kn_pcx,
0x67df54,string,aHpl007el_pcx,
0x67df64,string,aHps007el_pcx,
0x67df74,string,aHpl006el_pcx,
0x67df84,string,aHps006el_pcx,
0x67df94,string,aHpl005el_pcx,
0x67dfa4,string,aHps005el_pcx,
0x67dfb4,string,aHpl004el_pcx,
0x67dfc4,string,aHps004el_pcx,
0x67dfd4,string,aHpl003el_pcx,
0x67dfe4,string,aHps003el_pcx,
0x67dff4,string,aHpl002el_pcx,
0x67e004,string,aHps002el_pcx,
0x67e014,string,aHpl001el_pcx,
0x67e024,string,aHps001el_pcx,
0x67e034,string,aHpl000el_pcx,
0x67e044,string,aHps000el_pcx,
0x67e054,string,aHpl007pl_pcx,
0x67e064,string,aHps007pl_pcx,
0x67e074,string,aHpl006pl_pcx,
0x67e084,string,aHps006pl_pcx,
0x67e094,string,aHpl005pl_pcx,
0x67e0a4,string,aHps005pl_pcx,
0x67e0b4,string,aHpl004pl_pcx,
0x67e0c4,string,aHps004pl_pcx,
0x67e0d4,string,aHpl003pl_pcx,
0x67e0e4,string,aHps003pl_pcx,
0x67e0f4,string,aHpl002pl_pcx,
0x67e104,string,aHps002pl_pcx,
0x67e114,string,aHpl001pl_pcx,
0x67e124,string,aHps001pl_pcx,
0x67e134,string,aHpl000pl_pcx,
0x67e144,string,aHps000pl_pcx,
0x67e154,string,aHpl127wh_pcx,
0x67e164,string,aHps127wh_pcx,
0x67e174,string,aHpl126wh_pcx,
0x67e184,string,aHps126wh_pcx,
0x67e194,string,aHpl125wh_pcx,
0x67e1a4,string,aHps125wh_pcx,
0x67e1b4,string,aHpl124wh_pcx,
0x67e1c4,string,aHps124wh_pcx,
0x67e1d4,string,aHpl123wh_pcx,
0x67e1e4,string,aHps123wh_pcx,
0x67e1f4,string,aHpl122wh_pcx,
0x67e204,string,aHps122wh_pcx,
0x67e214,string,aHpl121wh_pcx,
0x67e224,string,aHps121wh_pcx,
0x67e234,string,aHpl120wh_pcx,
0x67e244,string,aHps120wh_pcx,
0x67e254,string,aHpl119bs_pcx,
0x67e264,string,aHps119bs_pcx,
0x67e274,string,aHpl118bs_pcx,
0x67e284,string,aHps118bs_pcx,
0x67e294,string,aHpl117bs_pcx,
0x67e2a4,string,aHps117bs_pcx,
0x67e2b4,string,aHpl116bs_pcx,
0x67e2c4,string,aHps116bs_pcx,
0x67e2d4,string,aHpl115bs_pcx,
0x67e2e4,string,aHps115bs_pcx,
0x67e2f4,string,aHpl114bs_pcx,
0x67e304,string,aHps114bs_pcx,
0x67e314,string,aHpl113bs_pcx,
0x67e324,string,aHps113bs_pcx,
0x67e334,string,aHpl112bs_pcx,
0x67e344,string,aHps112bs_pcx,
0x67e354,string,aHpl111bm_pcx,
0x67e364,string,aHps111bm_pcx,
0x67e374,string,aHpl110bm_pcx,
0x67e384,string,aHps110bm_pcx,
0x67e394,string,aHpl109bm_pcx,
0x67e3a4,string,aHps109bm_pcx,
0x67e3b4,string,aHpl108bm_pcx,
0x67e3c4,string,aHps108bm_pcx,
0x67e3d4,string,aHpl107bm_pcx,
0x67e3e4,string,aHps107bm_pcx,
0x67e3f4,string,aHpl106bm_pcx,
0x67e404,string,aHps106bm_pcx,
0x67e414,string,aHpl105bm_pcx,
0x67e424,string,aHps105bm_pcx,
0x67e434,string,aHpl104bm_pcx,
0x67e444,string,aHps104bm_pcx,
0x67e454,string,aHpl103br_pcx,
0x67e464,string,aHps103br_pcx,
0x67e474,string,aHpl102br_pcx,
0x67e484,string,aHps102br_pcx,
0x67e494,string,aHpl101br_pcx,
0x67e4a4,string,aHps101br_pcx,
0x67e4b4,string,aHpl100br_pcx,
0x67e4c4,string,aHps100br_pcx,
0x67e4d4,string,aHpl099br_pcx,
0x67e4e4,string,aHps099br_pcx,
0x67e4f4,string,aHpl098br_pcx,
0x67e504,string,aHps098br_pcx,
0x67e514,string,aHpl097br_pcx,
0x67e524,string,aHps097br_pcx,
0x67e534,string,aHpl096br_pcx,
0x67e544,string,aHps096br_pcx,
0x67e554,string,aHpl095wl_pcx,
0x67e564,string,aHps095wl_pcx,
0x67e574,string,aHpl094wl_pcx,
0x67e584,string,aHps094wl_pcx,
0x67e594,string,aHpl093wl_pcx,
0x67e5a4,string,aHps093wl_pcx,
0x67e5b4,string,aHpl092wl_pcx,
0x67e5c4,string,aHps092wl_pcx,
0x67e5d4,string,aHpl091wl_pcx,
0x67e5e4,string,aHps091wl_pcx,
0x67e5f4,string,aHpl090wl_pcx,
0x67e604,string,aHps090wl_pcx,
0x67e614,string,aHpl089wl_pcx,
0x67e624,string,aHps089wl_pcx,
0x67e634,string,aHpl088wl_pcx,
0x67e644,string,aHps088wl_pcx,
0x67e654,string,aHpl087ov_pcx,
0x67e664,string,aHps087ov_pcx,
0x67e674,string,aHpl086ov_pcx,
0x67e684,string,aHps086ov_pcx,
0x67e694,string,aHpl085ov_pcx,
0x67e6a4,string,aHps085ov_pcx,
0x67e6b4,string,aHpl084ov_pcx,
0x67e6c4,string,aHps084ov_pcx,
0x67e6d4,string,aHpl083ov_pcx,
0x67e6e4,string,aHps083ov_pcx,
0x67e6f4,string,aHpl082ov_pcx,
0x67e704,string,aHps082ov_pcx,
0x67e714,string,aHpl081ov_pcx,
0x67e724,string,aHps081ov_pcx,
0x67e734,string,aHpl080ov_pcx,
0x67e744,string,aHps080ov_pcx,
0x67e754,string,aHpl079nc_pcx,
0x67e764,string,aHps079nc_pcx,
0x67e774,string,aHpl078nc_pcx,
0x67e784,string,aHps078nc_pcx,
0x67e794,string,aHpl077nc_pcx,
0x67e7a4,string,aHps077nc_pcx,
0x67e7b4,string,aHpl076nc_pcx,
0x67e7c4,string,aHps076nc_pcx,
0x67e7d4,string,aHpl075nc_pcx,
0x67e7e4,string,aHps075nc_pcx,
0x67e7f4,string,aHpl074nc_pcx,
0x67e804,string,aHps074nc_pcx,
0x67e814,string,aHpl073nc_pcx,
0x67e824,string,aHps073nc_pcx,
0x67e834,string,aHpl072nc_pcx,
0x67e844,string,aHps072nc_pcx,
0x67e854,string,aHpl071dk_pcx,
0x67e864,string,aHps071dk_pcx,
0x67e874,string,aHpl070dk_pcx,
0x67e884,string,aHps070dk_pcx,
0x67e894,string,aHpl069dk_pcx,
0x67e8a4,string,aHps069dk_pcx,
0x67e8b4,string,aHpl068dk_pcx,
0x67e8c4,string,aHps068dk_pcx,
0x67e8d4,string,aHpl067dk_pcx,
0x67e8e4,string,aHps067dk_pcx,
0x67e8f4,string,aHpl066dk_pcx,
0x67e904,string,aHps066dk_pcx,
0x67e914,string,aHpl065dk_pcx,
0x67e924,string,aHps065dk_pcx,
0x67e934,string,aHpl064dk_pcx,
0x67e944,string,aHps064dk_pcx,
0x67e954,string,aHpl063dm_pcx,
0x67e964,string,aHps063dm_pcx,
0x67e974,string,aHpl062dm_pcx,
0x67e984,string,aHps062dm_pcx,
0x67e994,string,aHpl061dm_pcx,
0x67e9a4,string,aHps061dm_pcx,
0x67e9b4,string,aHpl060dm_pcx,
0x67e9c4,string,aHps060dm_pcx,
0x67e9d4,string,aHpl059dm_pcx,
0x67e9e4,string,aHps059dm_pcx,
0x67e9f4,string,aHpl058dm_pcx,
0x67ea04,string,aHps058dm_pcx,
0x67ea14,string,aHpl057dm_pcx,
0x67ea24,string,aHps057dm_pcx,
0x67ea34,string,aHpl056dm_pcx,
0x67ea44,string,aHps056dm_pcx,
0x67ea54,string,aHpl055hr_pcx,
0x67ea64,string,aHps055hr_pcx,
0x67ea74,string,aHpl054hr_pcx,
0x67ea84,string,aHps054hr_pcx,
0x67ea94,string,aHpl053hr_pcx,
0x67eaa4,string,aHps053hr_pcx,
0x67eab4,string,aHpl052hr_pcx,
0x67eac4,string,aHps052hr_pcx,
0x67ead4,string,aHpl051hr_pcx,
0x67eae4,string,aHps051hr_pcx,
0x67eaf4,string,aHpl050hr_pcx,
0x67eb04,string,aHps050hr_pcx,
0x67eb14,string,aHpl049hr_pcx,
0x67eb24,string,aHps049hr_pcx,
0x67eb34,string,aHpl048hr_pcx,
0x67eb44,string,aHps048hr_pcx,
0x67eb54,string,aHpl047wz_pcx,
0x67eb64,string,aHps047wz_pcx,
0x67eb74,string,aHpl046wz_pcx,
0x67eb84,string,aHps046wz_pcx,
0x67eb94,string,aHpl045wz_pcx,
0x67eba4,string,aHps045wz_pcx,
0x67ebb4,string,aHpl044wz_pcx,
0x67ebc4,string,aHps044wz_pcx,
0x67ebd4,string,aHpl043wz_pcx,
0x67ebe4,string,aHps043wz_pcx,
0x67ebf4,string,aHpl042wz_pcx,
0x67ec04,string,aHps042wz_pcx,
0x67ec14,string,aHpl041wz_pcx,
0x67ec24,string,aHps041wz_pcx,
0x67ec34,string,aHpl040wz_pcx,
0x67ec44,string,aHps040wz_pcx,
0x67ec54,string,aHpl039al_pcx,
0x67ec64,string,aHps039al_pcx,
0x67ec74,string,aHpl038al_pcx,
0x67ec84,string,aHps038al_pcx,
0x67ec94,string,aHpl037al_pcx,
0x67eca4,string,aHps037al_pcx,
0x67ecb4,string,aHpl036al_pcx,
0x67ecc4,string,aHps036al_pcx,
0x67ecd4,string,aHpl035al_pcx,
0x67ece4,string,aHps035al_pcx,
0x67ecf4,string,aHpl034al_pcx,
0x67ed04,string,aHps034al_pcx,
0x67ed14,string,aHpl033al_pcx,
0x67ed24,string,aHps033al_pcx,
0x67ed34,string,aHpl032al_pcx,
0x67ed44,string,aHps032al_pcx,
0x67ed54,string,aHpl031dr_pcx,
0x67ed64,string,aHps031dr_pcx,
0x67ed74,string,aHpl030dr_pcx,
0x67ed84,string,aHps030dr_pcx,
0x67ed94,string,aHpl029dr_pcx,
0x67eda4,string,aHps029dr_pcx,
0x67edb4,string,aHpl028dr_pcx,
0x67edc4,string,aHps028dr_pcx,
0x67edd4,string,aHpl027dr_pcx,
0x67ede4,string,aHps027dr_pcx,
0x67edf4,string,aHpl026dr_pcx,
0x67ee04,string,aHps026dr_pcx,
0x67ee14,string,aHpl025dr_pcx,
0x67ee24,string,aHps025dr_pcx,
0x67ee34,string,aHpl024dr_pcx,
0x67ee44,string,aHps024dr_pcx,
0x67ee54,string,aHpl023rn_pcx,
0x67ee64,string,aHps023rn_pcx,
0x67ee74,string,aHpl022rn_pcx,
0x67ee84,string,aHps022rn_pcx,
0x67ee94,string,aHpl021rn_pcx,
0x67eea4,string,aHps021rn_pcx,
0x67eeb4,string,aHpl020rn_pcx,
0x67eec4,string,aHps020rn_pcx,
0x67eed4,string,aHpl019rn_pcx,
0x67eee4,string,aHps019rn_pcx,
0x67eef4,string,aHpl018rn_pcx,
0x67ef04,string,aHps018rn_pcx,
0x67ef14,string,aHpl017rn_pcx,
0x67ef24,string,aHps017rn_pcx,
0x67ef34,string,aHpl016rn_pcx,
0x67ef44,string,aHps016rn_pcx,
0x67ef54,string,aHpl015cl_pcx,
0x67ef64,string,aHps015cl_pcx,
0x67ef74,string,aHpl014cl_pcx,
0x67ef84,string,aHps014cl_pcx,
0x67ef94,string,aHpl013cl_pcx,
0x67efa4,string,aHps013cl_pcx,
